Simulation started at: 2015-11-03 12:05:18
Input file: ydata-fp-td-clicks-v2_0.20111002-08.txt
Policy: eAnnealingContextual
Policy,Input File,Evaluations,CTR,Cumulative Runtime (s)
eAnnealingContextual,y,220500,0.0666077097506,12128.297
eAnnealingContextual,y,220600,0.0666319129646,12137.072
eAnnealingContextual,y,220700,0.0666379700952,12147.903
eAnnealingContextual,y,220800,0.0666485507246,12157.247
eAnnealingContextual,y,220900,0.066650067904,12166.594
eAnnealingContextual,y,221000,0.0666561085973,12174.609
eAnnealingContextual,y,221100,0.0666530981456,12182.319
eAnnealingContextual,y,221200,0.0666636528029,12191.637
eAnnealingContextual,y,221300,0.066683235427,12200.69
eAnnealingContextual,y,221400,0.066684733514,12210.897
eAnnealingContextual,y,221500,0.066690744921,12218.406
eAnnealingContextual,y,221600,0.0666967509025,12228.355
eAnnealingContextual,y,221700,0.0667162832657,12236.92
eAnnealingContextual,y,221800,0.0667222723174,12245.79
eAnnealingContextual,y,221900,0.0667372690401,12255.221
eAnnealingContextual,y,222000,0.0667522522523,12264.004
eAnnealingContextual,y,222100,0.0667582170194,12272.314
eAnnealingContextual,y,222200,0.0667821782178,12280.702
eAnnealingContextual,y,222300,0.0667881241565,12289.018
eAnnealingContextual,y,222400,0.0668120503597,12298.03
eAnnealingContextual,y,222500,0.0668134831461,12306.134
eAnnealingContextual,y,222600,0.0668194070081,12313.682
eAnnealingContextual,y,222700,0.0668253255501,12323.585
eAnnealingContextual,y,222800,0.0668222621185,12332.351
eAnnealingContextual,y,222900,0.0668281740691,12339.695
eAnnealingContextual,y,223000,0.0668520179372,12349.207
eAnnealingContextual,y,223100,0.0668623935455,12358.186
eAnnealingContextual,y,223200,0.0668817204301,12366.386
eAnnealingContextual,y,223300,0.0668831168831,12376.084
eAnnealingContextual,y,223400,0.0668800358102,12385.094
eAnnealingContextual,y,223500,0.0669082774049,12393.132
eAnnealingContextual,y,223600,0.0669230769231,12400.867
eAnnealingContextual,y,223700,0.0669021010282,12409.216
eAnnealingContextual,y,223800,0.0669079535299,12417.713
eAnnealingContextual,y,223900,0.0669316659223,12426.658
eAnnealingContextual,y,224000,0.0669642857143,12436.661
eAnnealingContextual,y,224100,0.0669701026328,12445.577
eAnnealingContextual,y,224200,0.0669714540589,12456.734
eAnnealingContextual,y,224300,0.06697280428,12467.783
eAnnealingContextual,y,224400,0.0669786096257,12476.934
eAnnealingContextual,y,224500,0.0669888641425,12487.867
eAnnealingContextual,y,224600,0.0670035618878,12498.188
eAnnealingContextual,y,224700,0.067018246551,12507.459
eAnnealingContextual,y,224800,0.0670329181495,12517.309
eAnnealingContextual,y,224900,0.0670297910182,12528.961
eAnnealingContextual,y,225000,0.0670222222222,12540.576
eAnnealingContextual,y,225100,0.0670279875611,12549.16
eAnnealingContextual,y,225200,0.0670204262877,12559.556
eAnnealingContextual,y,225300,0.0670439414115,12567.696
eAnnealingContextual,y,225400,0.067049689441,12575.927
eAnnealingContextual,y,225500,0.0670598669623,12584.648
eAnnealingContextual,y,225600,0.0670611702128,12592.889
eAnnealingContextual,y,225700,0.067080194949,12603.024
eAnnealingContextual,y,225800,0.0670903454384,12610.906
eAnnealingContextual,y,225900,0.0670872067286,12619.544
eAnnealingContextual,y,226000,0.0671150442478,12628.57
eAnnealingContextual,y,226100,0.0671826625387,12636.282
eAnnealingContextual,y,226200,0.0672015915119,12645.963
eAnnealingContextual,y,226300,0.0672205037561,12655.898
eAnnealingContextual,y,226400,0.0672261484099,12665.404
eAnnealingContextual,y,226500,0.0672494481236,12673.433
eAnnealingContextual,y,226600,0.0672639011474,12684.283
eAnnealingContextual,y,226700,0.0672827525364,12690.995
eAnnealingContextual,y,226800,0.0672883597884,12699.224
eAnnealingContextual,y,226900,0.0672851476421,12707.318
eAnnealingContextual,y,227000,0.067295154185,12715.635
eAnnealingContextual,y,227100,0.0673007485689,12724.518
eAnnealingContextual,y,227200,0.0673063380282,12732.609
eAnnealingContextual,y,227300,0.0673207215134,12742.158
eAnnealingContextual,y,227400,0.0673570800352,12750.618
eAnnealingContextual,y,227500,0.0673450549451,12757.922
eAnnealingContextual,y,227600,0.0673637961336,12766.078
eAnnealingContextual,y,227700,0.0673693456302,12774.172
eAnnealingContextual,y,227800,0.0673968393327,12781.673
eAnnealingContextual,y,227900,0.0674067573497,12789.72
eAnnealingContextual,y,228000,0.0674210526316,12798.199
eAnnealingContextual,y,228100,0.0674134151688,12806.033
eAnnealingContextual,y,228200,0.0674233128834,12814.769
eAnnealingContextual,y,228300,0.0674419623303,12822.476
eAnnealingContextual,y,228400,0.0674518388792,12829.31
eAnnealingContextual,y,228500,0.0674573304158,12836.502
eAnnealingContextual,y,228600,0.0674540682415,12843.625
eAnnealingContextual,y,228700,0.0674595540009,12853.728
eAnnealingContextual,y,228800,0.0674519230769,12861.738
eAnnealingContextual,y,228900,0.0674705111402,12870.131
eAnnealingContextual,y,229000,0.0674759825328,12879.963
eAnnealingContextual,y,229100,0.0674770842427,12888.126
eAnnealingContextual,y,229200,0.0675043630017,12897.273
eAnnealingContextual,y,229300,0.0675054513737,12905.552
eAnnealingContextual,y,229400,0.0675108979948,12913.487
eAnnealingContextual,y,229500,0.0675294117647,12921.956
eAnnealingContextual,y,229600,0.0675217770035,12932.043
eAnnealingContextual,y,229700,0.067522855899,12940.618
eAnnealingContextual,y,229800,0.0675587467363,12948.736
eAnnealingContextual,y,229900,0.0675511091779,12957.868
eAnnealingContextual,y,230000,0.067552173913,12968.15
eAnnealingContextual,y,230100,0.0675532377227,12978.163
eAnnealingContextual,y,230200,0.0675629887055,12987.384
eAnnealingContextual,y,230300,0.0675553625706,12996.287
eAnnealingContextual,y,230400,0.0675434027778,13008.284
eAnnealingContextual,y,230500,0.067579175705,13019.253
eAnnealingContextual,y,230600,0.0675802254987,13030.814
eAnnealingContextual,y,230700,0.0675726051149,13040.771
eAnnealingContextual,y,230800,0.0675563258232,13052.364
eAnnealingContextual,y,230900,0.0675530532698,13062.8
eAnnealingContextual,y,231000,0.0675411255411,13073.519
eAnnealingContextual,y,231100,0.0675378623972,13083.516
eAnnealingContextual,y,231200,0.0675173010381,13093.537
eAnnealingContextual,y,231300,0.0675183744055,13102.954
eAnnealingContextual,y,231400,0.0675108038029,13112.54
eAnnealingContextual,y,231500,0.0675118790497,13122.779
eAnnealingContextual,y,231600,0.0675086355786,13132.683
eAnnealingContextual,y,231700,0.0675053949072,13141.912
eAnnealingContextual,y,231800,0.0675064710958,13152.055
eAnnealingContextual,y,231900,0.0675204829668,13163.088
eAnnealingContextual,y,232000,0.0675517241379,13174.008
eAnnealingContextual,y,232100,0.0675355450237,13183.838
eAnnealingContextual,y,232200,0.0675322997416,13192.166
eAnnealingContextual,y,232300,0.0675161429186,13201.378
eAnnealingContextual,y,232400,0.067508605852,13208.828
eAnnealingContextual,y,232500,0.0675010752688,13217.696
eAnnealingContextual,y,232600,0.0674892519347,13225.562
eAnnealingContextual,y,232700,0.0674989256554,13235.531
eAnnealingContextual,y,232800,0.0674914089347,13244.003
eAnnealingContextual,y,232900,0.0674924860455,13252.853
eAnnealingContextual,y,233000,0.0674806866953,13263.535
eAnnealingContextual,y,233100,0.0674774774775,13272.354
eAnnealingContextual,y,233200,0.0674828473413,13281.197
eAnnealingContextual,y,233300,0.0674667809687,13290.237
eAnnealingContextual,y,233400,0.0674635818338,13299.908
eAnnealingContextual,y,233500,0.0674475374732,13308.968
eAnnealingContextual,y,233600,0.067448630137,13317.431
eAnnealingContextual,y,233700,0.0674240479247,13325.113
eAnnealingContextual,y,233800,0.0674294268606,13333.173
eAnnealingContextual,y,233900,0.0674091492091,13341.414
eAnnealingContextual,y,234000,0.0673974358974,13349.628
eAnnealingContextual,y,234100,0.0673857325929,13358.531
eAnnealingContextual,y,234200,0.0673697694278,13368.415
eAnnealingContextual,y,234300,0.0673623559539,13377.792
eAnnealingContextual,y,234400,0.0673592150171,13386.171
eAnnealingContextual,y,234500,0.0673518123667,13394.928
eAnnealingContextual,y,234600,0.0673316283035,13403.452
eAnnealingContextual,y,234700,0.0673242437154,13413.1
eAnnealingContextual,y,234800,0.0673168654174,13421.374
eAnnealingContextual,y,234900,0.0672967220094,13430.246
eAnnealingContextual,y,235000,0.0672893617021,13440.245
eAnnealingContextual,y,235100,0.0672820076563,13449.107
eAnnealingContextual,y,235200,0.0672746598639,13456.58
eAnnealingContextual,y,235300,0.067267318317,13463.694
eAnnealingContextual,y,235400,0.0672727272727,13471.944
eAnnealingContextual,y,235500,0.0672653927813,13480.655
eAnnealingContextual,y,235600,0.0672665534805,13489.585
eAnnealingContextual,y,235700,0.0672634705134,13498.261
eAnnealingContextual,y,235800,0.0672688719254,13506.956
eAnnealingContextual,y,235900,0.0672657905892,13514.758
eAnnealingContextual,y,236000,0.0672542372881,13521.287
eAnnealingContextual,y,236100,0.0672511647607,13530.091
eAnnealingContextual,y,236200,0.0672523285351,13536.583
eAnnealingContextual,y,236300,0.067270418959,13548.848
eAnnealingContextual,y,236400,0.0673138747885,13549.191
eAnnealingContextual,y,236500,0.0673530655391,13549.517
eAnnealingContextual,y,236600,0.0673837700761,13549.854
eAnnealingContextual,y,236700,0.0673933248838,13550.188
eAnnealingContextual,y,236800,0.0674282094595,13550.521
eAnnealingContextual,y,236900,0.0674799493457,13550.853
eAnnealingContextual,y,237000,0.0675147679325,13551.182
eAnnealingContextual,y,237100,0.067574862927,13551.519
eAnnealingContextual,y,237200,0.0676180438449,13551.86
eAnnealingContextual,y,237300,0.0676527602191,13552.198
eAnnealingContextual,y,237400,0.0676790227464,13552.526
eAnnealingContextual,y,237500,0.0676842105263,13552.871
eAnnealingContextual,y,237600,0.0677188552189,13553.213
eAnnealingContextual,y,237700,0.0677534707615,13553.559
eAnnealingContextual,y,237800,0.0677838519765,13553.903
eAnnealingContextual,y,237900,0.0678352248844,13554.248
eAnnealingContextual,y,238000,0.0678655462185,13554.577
eAnnealingContextual,y,238100,0.0679042419152,13554.909
eAnnealingContextual,y,238200,0.067892527288,13555.253
eAnnealingContextual,y,238300,0.0678892152749,13555.614
eAnnealingContextual,y,238400,0.0678733221477,13555.972
eAnnealingContextual,y,238500,0.0678700209644,13556.314
eAnnealingContextual,y,238600,0.0678625314334,13556.653
eAnnealingContextual,y,238700,0.0678634268957,13556.999
eAnnealingContextual,y,238800,0.067851758794,13557.345
eAnnealingContextual,y,238900,0.0678652155714,13557.687
eAnnealingContextual,y,239000,0.0678619246862,13558.026
eAnnealingContextual,y,239100,0.0678711836052,13558.363
eAnnealingContextual,y,239200,0.0678511705686,13558.705
eAnnealingContextual,y,239300,0.0678520685332,13559.048
eAnnealingContextual,y,239400,0.0678446115288,13559.394
eAnnealingContextual,y,239500,0.0678538622129,13559.732
eAnnealingContextual,y,239600,0.0678380634391,13560.074
eAnnealingContextual,y,239700,0.0678431372549,13560.437
eAnnealingContextual,y,239800,0.0678523769808,13560.785
eAnnealingContextual,y,239900,0.0678532721967,13561.121
eAnnealingContextual,y,240000,0.0678458333333,13561.462
eAnnealingContextual,y,240100,0.0678425655977,13561.801
eAnnealingContextual,y,240200,0.0678351373855,13562.142
eAnnealingContextual,y,240300,0.0678568456097,13562.486
eAnnealingContextual,y,240400,0.0678369384359,13562.83
eAnnealingContextual,y,240500,0.0678336798337,13563.171
eAnnealingContextual,y,240600,0.0678428927681,13563.51
eAnnealingContextual,y,240700,0.0678354798504,13563.85
eAnnealingContextual,y,240800,0.0678405315615,13564.192
eAnnealingContextual,y,240900,0.0678372768784,13564.532
eAnnealingContextual,y,241000,0.0678174273859,13564.872
eAnnealingContextual,y,241100,0.0678141849855,13565.228
eAnnealingContextual,y,241200,0.0677943615257,13565.579
eAnnealingContextual,y,241300,0.0677828429341,13565.922
eAnnealingContextual,y,241400,0.0677837613919,13566.28
eAnnealingContextual,y,241500,0.067768115942,13566.617
eAnnealingContextual,y,241600,0.0677690397351,13566.963
eAnnealingContextual,y,241700,0.0677658254034,13567.306
eAnnealingContextual,y,241800,0.0677584780811,13567.64
eAnnealingContextual,y,241900,0.0677594047127,13567.994
eAnnealingContextual,y,242000,0.0677520661157,13568.338
eAnnealingContextual,y,242100,0.0677529946303,13568.696
eAnnealingContextual,y,242200,0.067749793559,13569.041
eAnnealingContextual,y,242300,0.0677383408997,13569.38
eAnnealingContextual,y,242400,0.0677268976898,13569.724
eAnnealingContextual,y,242500,0.0677154639175,13570.078
eAnnealingContextual,y,242600,0.0677287716406,13570.426
eAnnealingContextual,y,242700,0.0677338277709,13570.77
eAnnealingContextual,y,242800,0.0677306425041,13571.108
eAnnealingContextual,y,242900,0.0677233429395,13571.45
eAnnealingContextual,y,243000,0.0677366255144,13571.79
eAnnealingContextual,y,243100,0.0677375565611,13572.138
eAnnealingContextual,y,243200,0.0677508223684,13572.484
eAnnealingContextual,y,243300,0.0677394163584,13572.827
eAnnealingContextual,y,243400,0.0677403451109,13573.18
eAnnealingContextual,y,243500,0.0677207392197,13573.529
eAnnealingContextual,y,243600,0.0677257799672,13573.871
eAnnealingContextual,y,243700,0.0677349199836,13574.216
eAnnealingContextual,y,243800,0.0677194421657,13574.556
eAnnealingContextual,y,243900,0.0677244772448,13574.893
eAnnealingContextual,y,244000,0.0677213114754,13575.238
eAnnealingContextual,y,244100,0.0677017615731,13575.583
eAnnealingContextual,y,244200,0.0677067977068,13575.933
eAnnealingContextual,y,244300,0.0676954564061,13576.275
eAnnealingContextual,y,244400,0.0676800327332,13576.618
eAnnealingContextual,y,244500,0.067672801636,13576.953
eAnnealingContextual,y,244600,0.0676696647588,13577.291
eAnnealingContextual,y,244700,0.0676501838987,13577.629
eAnnealingContextual,y,244800,0.0676593137255,13577.971
eAnnealingContextual,y,244900,0.0676480195998,13587.122
eAnnealingContextual,y,245000,0.0676571428571,13596.13
eAnnealingContextual,y,245100,0.0676376988984,13606.265
eAnnealingContextual,y,245200,0.0676223491028,13618.117
eAnnealingContextual,y,245300,0.0676233183857,13629.591
eAnnealingContextual,y,245400,0.0676120619397,13641.444
eAnnealingContextual,y,245500,0.0676048879837,13651.722
eAnnealingContextual,y,245600,0.0676058631922,13660.937
eAnnealingContextual,y,245700,0.0675946275946,13669.889
eAnnealingContextual,y,245800,0.0676037428804,13679.364
eAnnealingContextual,y,245900,0.0675843838959,13689.296
eAnnealingContextual,y,246000,0.0675731707317,13698.658
eAnnealingContextual,y,246100,0.0675660300691,13707.592
eAnnealingContextual,y,246200,0.0675710804224,13718.136
eAnnealingContextual,y,246300,0.0675680064961,13727.818
eAnnealingContextual,y,246400,0.0675730519481,13738.561
eAnnealingContextual,y,246500,0.067569979716,13747.92
eAnnealingContextual,y,246600,0.0675912408759,13757.195
eAnnealingContextual,y,246700,0.0675881637617,13771.503
eAnnealingContextual,y,246800,0.0675810372771,13787.142
eAnnealingContextual,y,246900,0.0675739165654,13801.326
eAnnealingContextual,y,247000,0.0675668016194,13815.377
eAnnealingContextual,y,247100,0.0675556454877,13829.704
eAnnealingContextual,y,247200,0.0675687702265,13846.835
eAnnealingContextual,y,247300,0.0675657096644,13864.371
eAnnealingContextual,y,247400,0.0675788197251,13878.066
eAnnealingContextual,y,247500,0.0675919191919,13893.066
eAnnealingContextual,y,247600,0.0675969305331,13906.44
eAnnealingContextual,y,247700,0.0675777149778,13919.742
eAnnealingContextual,y,247800,0.0675827280065,13936.22
eAnnealingContextual,y,247900,0.0675796692215,13953.534
eAnnealingContextual,y,248000,0.0675806451613,13970.114
eAnnealingContextual,y,248100,0.0675654977832,13983.217
eAnnealingContextual,y,248200,0.0675624496374,13999.202
eAnnealingContextual,y,248300,0.0675594039468,14018.755
eAnnealingContextual,y,248400,0.0675523349436,14035.332
eAnnealingContextual,y,248500,0.0675452716298,14051.205
eAnnealingContextual,y,248600,0.0675341914722,14064.644
eAnnealingContextual,y,248700,0.0675472456775,14081.136
eAnnealingContextual,y,248800,0.0675321543408,14094.769
eAnnealingContextual,y,248900,0.0675291281639,14108.013
eAnnealingContextual,y,249000,0.0675341365462,14123.716
eAnnealingContextual,y,249100,0.0675311120032,14139.441
eAnnealingContextual,y,249200,0.0675160513644,14153.119
eAnnealingContextual,y,249300,0.0675090252708,14168.703
eAnnealingContextual,y,249400,0.0675020048115,14184.285
eAnnealingContextual,y,249500,0.06749498998,14197.862
eAnnealingContextual,y,249600,0.067483974359,14214.469
eAnnealingContextual,y,249700,0.0674729675611,14231.84
eAnnealingContextual,y,249800,0.067449959968,14246.607
eAnnealingContextual,y,249900,0.0674509803922,14263.07
eAnnealingContextual,y,250000,0.067436,14280.275
eAnnealingContextual,y,250100,0.0674370251899,14296.136
eAnnealingContextual,y,250200,0.0674380495604,14310.797
eAnnealingContextual,y,250300,0.0674230922893,14326.386
eAnnealingContextual,y,250400,0.0674201277955,14340.124
eAnnealingContextual,y,250500,0.0674011976048,14356.269
eAnnealingContextual,y,250600,0.0673822825219,14371.67
eAnnealingContextual,y,250700,0.0673633825289,14388.808
eAnnealingContextual,y,250800,0.0673484848485,14404.272
eAnnealingContextual,y,250900,0.0673296133918,14420.218
eAnnealingContextual,y,251000,0.0673266932271,14438.583
eAnnealingContextual,y,251100,0.0673237753883,14454.34
eAnnealingContextual,y,251200,0.0672969745223,14474.533
eAnnealingContextual,y,251300,0.0672781536013,14495.713
eAnnealingContextual,y,251400,0.0672553699284,14511.42
eAnnealingContextual,y,251500,0.06724055666,14526.919
eAnnealingContextual,y,251600,0.0672337042925,14544.612
eAnnealingContextual,y,251700,0.0672189114025,14561.305
eAnnealingContextual,y,251800,0.067208101668,14578.733
eAnnealingContextual,y,251900,0.0671933306868,14595.378
eAnnealingContextual,y,252000,0.0671865079365,14614.19
eAnnealingContextual,y,252100,0.067179690599,14631.084
eAnnealingContextual,y,252200,0.0671768437748,14647.268
eAnnealingContextual,y,252300,0.0671581450654,14662.659
eAnnealingContextual,y,252400,0.067147385103,14680.107
eAnnealingContextual,y,252500,0.0671366336634,14695.857
eAnnealingContextual,y,252600,0.0671377672209,14712.188
eAnnealingContextual,y,252700,0.0671309853581,14728.39
eAnnealingContextual,y,252800,0.0671202531646,14745.312
eAnnealingContextual,y,252900,0.0671174377224,14761.829
eAnnealingContextual,y,253000,0.0671146245059,14784.975
eAnnealingContextual,y,253100,0.0671078625049,14802.094
eAnnealingContextual,y,253200,0.0671050552923,14821.876
eAnnealingContextual,y,253300,0.0671101460719,14843.82
eAnnealingContextual,y,253400,0.0670955011839,14863.129
eAnnealingContextual,y,253500,0.0670848126233,14887.752
eAnnealingContextual,y,253600,0.0670820189274,14904.545
eAnnealingContextual,y,253700,0.0670752857706,14924.413
eAnnealingContextual,y,253800,0.0670843183609,14945.396
eAnnealingContextual,y,253900,0.0670815281607,14966.235
eAnnealingContextual,y,254000,0.0670708661417,14986.202
eAnnealingContextual,y,254100,0.0670602125148,15005.776
eAnnealingContextual,y,254200,0.0670456333596,15025.513
eAnnealingContextual,y,254300,0.0670428627605,15043.923
eAnnealingContextual,y,254400,0.0670322327044,15063.553
eAnnealingContextual,y,254500,0.0670333988212,15081.367
eAnnealingContextual,y,254600,0.067034564022,15100.629
eAnnealingContextual,y,254700,0.0670278759325,15118.452
eAnnealingContextual,y,254800,0.0670211930926,15137.981
eAnnealingContextual,y,254900,0.0670223617105,15156.33
eAnnealingContextual,y,255000,0.067,15171.083
eAnnealingContextual,y,255100,0.0670207761662,15183.568
eAnnealingContextual,y,255200,0.0670336990596,15193.951
eAnnealingContextual,y,255300,0.0670309439875,15204.91
eAnnealingContextual,y,255400,0.067024275646,15216.478
eAnnealingContextual,y,255500,0.0670097847358,15227.294
eAnnealingContextual,y,255600,0.0670226917058,15237.462
eAnnealingContextual,y,255700,0.0670238560813,15250.284
eAnnealingContextual,y,255800,0.0670289288507,15261.476
eAnnealingContextual,y,255900,0.067014458773,15270.816
eAnnealingContextual,y,256000,0.06700390625,15282.799
eAnnealingContextual,y,256100,0.0670050761421,15290.942
eAnnealingContextual,y,256200,0.0669984387198,15302.693
eAnnealingContextual,y,256300,0.0669918064768,15313.604
eAnnealingContextual,y,256400,0.0669851794072,15323.563
eAnnealingContextual,y,256500,0.0669902534113,15334.356
eAnnealingContextual,y,256600,0.0669797349961,15344.884
eAnnealingContextual,y,256700,0.066965329178,15355.734
eAnnealingContextual,y,256800,0.0669704049844,15365.059
eAnnealingContextual,y,256900,0.0669637991436,15375.419
eAnnealingContextual,y,257000,0.0669727626459,15385.796
eAnnealingContextual,y,257100,0.066970050564,15396.639
eAnnealingContextual,y,257200,0.066967340591,15407.957
eAnnealingContextual,y,257300,0.0669452001555,15416.848
eAnnealingContextual,y,257400,0.0669502719503,15426.272
eAnnealingContextual,y,257500,0.0669475728155,15436.23
eAnnealingContextual,y,257600,0.0669604037267,15445.915
eAnnealingContextual,y,257700,0.0669615832363,15455.525
eAnnealingContextual,y,257800,0.0669627618309,15466.107
eAnnealingContextual,y,257900,0.0669639395114,15475.659
eAnnealingContextual,y,258000,0.0669573643411,15484.685
eAnnealingContextual,y,258100,0.0669469197985,15496.102
eAnnealingContextual,y,258200,0.0669403563129,15505.411
eAnnealingContextual,y,258300,0.0669299264421,15514.605
eAnnealingContextual,y,258400,0.0669349845201,15525.572
eAnnealingContextual,y,258500,0.0669323017408,15537.083
eAnnealingContextual,y,258600,0.0669334880124,15548.606
eAnnealingContextual,y,258700,0.0669230769231,15559.842
eAnnealingContextual,y,258800,0.0669397217929,15570.323
eAnnealingContextual,y,258900,0.0669409038239,15579.874
eAnnealingContextual,y,259000,0.0669266409266,15589.611
eAnnealingContextual,y,259100,0.0669239675801,15597.426
eAnnealingContextual,y,259200,0.0669212962963,15605.083
eAnnealingContextual,y,259300,0.0669109139992,15614.28
eAnnealingContextual,y,259400,0.0668966846569,15621.649
eAnnealingContextual,y,259500,0.0669055876686,15629.988
eAnnealingContextual,y,259600,0.0668990755008,15637.982
eAnnealingContextual,y,259700,0.0668887177513,15646.371
eAnnealingContextual,y,259800,0.0668899153195,15655.087
eAnnealingContextual,y,259900,0.0668949595998,15663.21
eAnnealingContextual,y,260000,0.0668923076923,15672.889
eAnnealingContextual,y,260100,0.0669204152249,15682.09
eAnnealingContextual,y,260200,0.0668946963874,15690.407
eAnnealingContextual,y,260300,0.0668920476373,15698.455
eAnnealingContextual,y,260400,0.0668855606759,15706.332
eAnnealingContextual,y,260500,0.066886756238,15716.349
eAnnealingContextual,y,260600,0.066876438987,15724.383
eAnnealingContextual,y,260700,0.0668622938243,15733.17
eAnnealingContextual,y,260800,0.0668634969325,15742.02
eAnnealingContextual,y,260900,0.0668800306631,15748.923
eAnnealingContextual,y,261000,0.0668812260536,15756.174
eAnnealingContextual,y,261100,0.0668862504787,15763.341
eAnnealingContextual,y,261200,0.0669027565084,15770.792
eAnnealingContextual,y,261300,0.0669077688481,15779.193
eAnnealingContextual,y,261400,0.0669051262433,15786.867
eAnnealingContextual,y,261500,0.0668948374761,15793.544
eAnnealingContextual,y,261600,0.0668998470948,15800.043
eAnnealingContextual,y,261700,0.0668857470386,15807.029
eAnnealingContextual,y,261800,0.0668869365928,15813.334
eAnnealingContextual,y,261900,0.0668804887362,15820.381
eAnnealingContextual,y,262000,0.0668740458015,15827.465
eAnnealingContextual,y,262100,0.0668714231209,15833.862
eAnnealingContextual,y,262200,0.0668649885584,15840.377
eAnnealingContextual,y,262300,0.0668547464735,15848.329
eAnnealingContextual,y,262400,0.0668407012195,15854.725
eAnnealingContextual,y,262500,0.0668533333333,15861.36
eAnnealingContextual,y,262600,0.0668469154608,15868.628
eAnnealingContextual,y,262700,0.0668481157214,15876.234
eAnnealingContextual,y,262800,0.0668607305936,15882.981
eAnnealingContextual,y,262900,0.0668505135032,15890.863
eAnnealingContextual,y,263000,0.0668479087452,15899.407
eAnnealingContextual,y,263100,0.0668377042949,15906.116
eAnnealingContextual,y,263200,0.0668237082067,15914.079
eAnnealingContextual,y,263300,0.066821116597,15921.11
eAnnealingContextual,y,263400,0.0668261199696,15928.963
eAnnealingContextual,y,263500,0.0668311195446,15935.824
eAnnealingContextual,y,263600,0.0668323216995,15943.06
eAnnealingContextual,y,263700,0.0668183541904,15949.418
eAnnealingContextual,y,263800,0.0668233510235,15956.79
eAnnealingContextual,y,263900,0.0668283440697,15963.829
eAnnealingContextual,y,264000,0.0668106060606,15970.978
eAnnealingContextual,y,264100,0.0668004543733,15977.493
eAnnealingContextual,y,264200,0.0668054504164,15985.102
eAnnealingContextual,y,264300,0.0668028755202,15990.56
eAnnealingContextual,y,264400,0.0667965204236,15998.132
eAnnealingContextual,y,264500,0.066786389414,16005.72
eAnnealingContextual,y,264600,0.0667951625094,16014.539
eAnnealingContextual,y,264700,0.0668001511145,16022.621
eAnnealingContextual,y,264800,0.0667824773414,16029.515
eAnnealingContextual,y,264900,0.0667761419404,16035.555
eAnnealingContextual,y,265000,0.0667622641509,16044.436
eAnnealingContextual,y,265100,0.0667634854772,16051.614
eAnnealingContextual,y,265200,0.0667609351433,16059.412
eAnnealingContextual,y,265300,0.066743309461,16066.752
eAnnealingContextual,y,265400,0.0667407686511,16073.898
eAnnealingContextual,y,265500,0.0667306967985,16080.043
eAnnealingContextual,y,265600,0.0667394578313,16087.424
eAnnealingContextual,y,265700,0.0667444486263,16095.257
eAnnealingContextual,y,265800,0.0667419112114,16102.401
eAnnealingContextual,y,265900,0.0667393757052,16110.697
eAnnealingContextual,y,266000,0.0667406015038,16117.851
eAnnealingContextual,y,266100,0.0667418263811,16125.528
eAnnealingContextual,y,266200,0.0667806160781,16133.517
eAnnealingContextual,y,266300,0.066841907623,16142.11
eAnnealingContextual,y,266400,0.0668543543544,16151.15
eAnnealingContextual,y,266500,0.0668930581614,16159.484
eAnnealingContextual,y,266600,0.0669167291823,16166.795
eAnnealingContextual,y,266700,0.0669553805774,16175.076
eAnnealingContextual,y,266800,0.0669902548726,16182.714
eAnnealingContextual,y,266900,0.0669951292619,16189.893
eAnnealingContextual,y,267000,0.0670337078652,16196.663
eAnnealingContextual,y,267100,0.0670535380007,16204.158
eAnnealingContextual,y,267200,0.0670995508982,16210.348
eAnnealingContextual,y,267300,0.0671417882529,16218.096
eAnnealingContextual,y,267400,0.067191473448,16224.366
eAnnealingContextual,y,267500,0.0672037383178,16231.45
eAnnealingContextual,y,267600,0.0672458893871,16238.64
eAnnealingContextual,y,267700,0.0672842734404,16246.521
eAnnealingContextual,y,267800,0.0672964899178,16253.593
eAnnealingContextual,y,267900,0.0673348264278,16261.694
eAnnealingContextual,y,268000,0.0673656716418,16270.425
eAnnealingContextual,y,268100,0.067370384185,16278.214
eAnnealingContextual,y,268200,0.0674049217002,16285.613
eAnnealingContextual,y,268300,0.0674282519568,16294.162
eAnnealingContextual,y,268400,0.0674515648286,16302.747
eAnnealingContextual,y,268500,0.0674897579143,16311.552
eAnnealingContextual,y,268600,0.0675093075205,16318.948
eAnnealingContextual,y,268700,0.0675548939338,16327.506
eAnnealingContextual,y,268800,0.0675967261905,16335.184
eAnnealingContextual,y,268900,0.0676273707698,16340.972
eAnnealingContextual,y,269000,0.0676394052045,16349.139
eAnnealingContextual,y,269100,0.0676700111483,16357.224
eAnnealingContextual,y,269200,0.0677005943536,16364.02
eAnnealingContextual,y,269300,0.0677163015225,16371.229
eAnnealingContextual,y,269400,0.0677394209354,16379.935
eAnnealingContextual,y,269500,0.0677699443414,16387.76
eAnnealingContextual,y,269600,0.0678004451039,16401.503
eAnnealingContextual,y,269700,0.067816091954,16414.611
eAnnealingContextual,y,269800,0.0678354336546,16426.557
eAnnealingContextual,y,269900,0.0678695813264,16441.486
eAnnealingContextual,y,270000,0.0678851851852,16454.753
eAnnealingContextual,y,270100,0.0678970751573,16468.563
eAnnealingContextual,y,270200,0.0679274611399,16478.587
