t,EnsembleRandomUpdateAll,eAnnealing,UCB1,Random,eGreedy0.1,Naive3,Softmax0.1,EXP30.5,EnsembleEAnnealingUpdateAll,
283700,,0.0882763482552,0.0566267183645,0.0374480084596,0.0852132534367,,0.0587980260839,0.0470285512866,0.0899929502996,
283800,,0.0882840028189,0.0566420014094,0.0374418604651,0.0852149400987,,0.0588090204369,0.0470225510923,0.0900035236082,
283900,,0.0882916519901,0.0566572736879,0.0374392391687,0.0852166255724,,0.0588200070447,0.0470235998591,0.0900211342022,
284000,,0.0883063380282,0.0566901408451,0.0374542253521,0.0852288732394,,0.058823943662,0.0470246478873,0.0900211267606,
284100,,0.0883245336149,0.0566807462161,0.0374656810982,0.0852340725097,,0.0588489968321,0.0470256951778,0.0900457585357,
284200,,0.0883321604504,0.0566713581985,0.0374630541872,0.0852463054187,,0.0588599577762,0.0470267417312,0.0900633356791,
284300,,0.0883573689764,0.0566690116075,0.0374639465353,0.0852620471333,,0.0588638761871,0.0470277875484,0.0900703482237,
284400,,0.0883684950774,0.0566807313643,0.0374683544304,0.0852812939522,,0.0588607594937,0.0470218002813,0.0900738396624,
284500,,0.0883831282953,0.0566854130053,0.0374692442882,0.0852759226714,,0.0588541300527,0.0470158172232,0.0900632688928,
284600,,0.0883801827126,0.0566725228391,0.0374701335207,0.0852951510892,,0.0588615600843,0.04702037948,0.0900702740689,
284700,,0.0883807516684,0.0566807165437,0.0374745345978,0.0853073410608,,0.0588865472427,0.0470179135933,0.0900772743238,
284800,,0.0883848314607,0.0566853932584,0.0374754213483,0.0853195224719,,0.0588869382022,0.0470154494382,0.0900948033708,
284900,,0.0883924183924,0.056676026676,0.0374763074763,0.0853106353106,,0.0589118989119,0.0470235170235,0.0901158301158,
285000,,0.0884105263158,0.0566666666667,0.0374736842105,0.0853087719298,,0.0589263157895,0.0470245614035,0.0901157894737,
285100,,0.0884251139951,0.0566643283059,0.037471062785,0.085320940021,,0.0589301999298,0.0470431427569,0.0901262714837,
285200,,0.0884221598878,0.056683029453,0.0374789621318,0.0853260869565,,0.0589410939691,0.0470511921459,0.0901437587658,
285300,,0.0884367332632,0.0566947073256,0.037476340694,0.085341745531,,0.0589589905363,0.0470557308097,0.09013319313,
285400,,0.0884512964261,0.0566923615978,0.0374772249474,0.0853538892782,,0.058976874562,0.0470637701472,0.0901401541696,
285500,,0.0884413309982,0.0566865148862,0.0374816112084,0.0853730297723,,0.0589912434326,0.047057793345,0.0901646234676,
285600,,0.0884558823529,0.0566841736695,0.0374859943978,0.0853781512605,,0.0589950980392,0.0470553221289,0.0901575630252,
285700,,0.0884809240462,0.0566678333917,0.0374903745187,0.0853867693385,,0.0590094504725,0.0470598529926,0.0901645082254,
285800,,0.0884674597621,0.0566724982505,0.0374912526242,0.085388383485,,0.0590132960112,0.0470573827852,0.0901679496151,
285900,,0.0884784889822,0.0566701643931,0.0374886323889,0.0853899965023,,0.0590101434068,0.0470689052116,0.0901783840504,
286000,,0.088479020979,0.0566538461538,0.0374965034965,0.0853916083916,,0.059027972028,0.0470909090909,0.0901853146853,
286100,,0.0884830478854,0.0566410346033,0.0374938832576,0.0854072002796,,0.0590283117791,0.0471024117441,0.090188745194,
286200,,0.0884905660377,0.0566247379455,0.03750174703,0.0854053109713,,0.059035639413,0.0471104122991,0.0902026554857,
286300,,0.0884945860985,0.0566154383514,0.0375061124694,0.0854139015019,,0.0590534404471,0.0471114215857,0.0902165560601,
286400,,0.088498603352,0.056623603352,0.0375174581006,0.0854155027933,,0.0590642458101,0.0471229050279,0.0902234636872,
286500,,0.0885235602094,0.0566038394415,0.0375148342059,0.0854240837696,,0.0590645724258,0.0471343804538,0.0902338568935,
286600,,0.0885310537334,0.0565980460572,0.0375122121424,0.0854361479414,,0.0590544312631,0.0471493370551,0.0902616887648,
286700,,0.0885594698291,0.0565922567143,0.0375130798744,0.0854272758982,,0.0590652249738,0.0471573072899,0.0902790373212,
286800,,0.0885739191074,0.0565760111576,0.0375174337517,0.0854358437936,,0.0590794979079,0.0471478382148,0.09029986053,
286900,,0.0885779017079,0.0565597769258,0.0375217845939,0.0854548623214,,0.0590972464273,0.0471418612757,0.0903380968979,
287000,,0.088606271777,0.0565574912892,0.0375331010453,0.0854703832753,,0.0590975609756,0.0471533101045,0.0903449477352,
287100,,0.0886346220829,0.0565586903518,0.0375374433995,0.0854684778823,,0.0591222570533,0.0471508185301,0.0903587600139,
287200,,0.0886490250696,0.0565424791086,0.0375348189415,0.085508356546,,0.0591225626741,0.0471448467967,0.0903551532033,
287300,,0.0886634180299,0.0565297598329,0.0375321963105,0.0855064392621,,0.0591193873999,0.0471353985381,0.0903550295858,
