t,EnsembleRandomUpdateAll,eAnnealing,UCB1,Random,eGreedy0.1,Naive3,Softmax0.1,EXP30.5,EnsembleEAnnealingUpdateAll,
100,,0.034,0.05,0.0373076923076923,0.0388,,0.04,0.04,0.0376,
200,,0.0374,0.05,0.0380769230769231,0.0392,,0.043,0.041,0.0372,
300,,0.038799999999996,0.0533333333333,0.0367948717948692,0.038666666666664,,0.040533333333332,0.041200000000004,0.037600000000004,
400,,0.038,0.05,0.0347115384615385,0.0385,,0.0413,0.0396,0.0378,
500,,0.04152,0.046,0.0355384615384615,0.03976,,0.04088,0.03824,0.03848,
600,,0.042466666666664,0.04,0.0356410256410308,0.04126666666666,,0.041266666666664,0.03786666666666,0.038600000000004,
700,,0.042342857142852,0.0371428571429,0.0360989010989,0.041199999999992,,0.040742857142856,0.037942857142852,0.039942857142856,
800,,0.04265,0.04,0.0362980769230769,0.0415,,0.03985,0.0379,0.03855,
900,,0.042977777777776,0.0377777777778,0.0362820512820539,0.042044444444448,,0.0404,0.03786666666668,0.038666666666668,
1000,,0.04256,0.036,0.0357307692307692,0.04144,,0.04024,0.03732,0.03832,
1100,,0.042400000000004,0.0363636363636,0.0352797202797192,0.041163636363636,,0.039127272727268,0.036690909090904,0.038145454545456,
1200,,0.04276666666666,0.0383333333333,0.03516025641025,0.04183333333334,,0.0387,0.036666666666672,0.038200000000004,
1300,,0.042307692307712,0.0376923076923,0.0352662721893539,0.04123076923076,,0.038738461538464,0.036399999999996,0.037723076923076,
1400,,0.041942857142848,0.0414285714286,0.0351648351648346,0.041057142857148,,0.038457142857136,0.036028571428576,0.037714285714288,
1500,,0.042079999999992,0.0406666666667,0.0352564102564269,0.041759999999996,,0.0384,0.036826666666664,0.038453333333336,
1600,,0.042,0.04125,0.0350961538461538,0.041525,,0.03885,0.037075,0.0386,
1700,,0.042070588235284,0.0394117647059,0.0348642533936692,0.041835294117644,,0.039152941176472,0.036917647058828,0.03891764705882,
1800,,0.041822222222228,0.0383333333333,0.0347435897435885,0.041622222222216,,0.038844444444456,0.036822222222216,0.038644444444448,
1900,,0.041263157894732,0.0368421052632,0.0350809716599269,0.041726315789472,,0.038736842105252,0.037115789473688,0.03884210526316,
2000,,0.04126,0.036,0.0351730769230769,0.04156,,0.03872,0.03786,0.03862,
2100,,0.041428571428572,0.0347619047619,0.0351465201465154,0.041428571428576,,0.03849523809524,0.03744761904762,0.038838095238092,
2200,,0.041381818181824,0.0359090909091,0.0352097902097962,0.04158181818182,,0.038272727272736,0.037381818181816,0.039109090909076,
2300,,0.04140869565218,0.035652173913,0.0351672240802692,0.041756521739132,,0.038052173913052,0.037321739130432,0.039199999999996,
2400,,0.04155,0.035,0.0350320512820423,0.041716666666672,,0.038266666666664,0.037150000000004,0.039216666666668,
2500,,0.041648,0.0364,0.0352307692307692,0.041776,,0.03784,0.037248,0.039584,
2600,,0.042030769230776,0.0369230769231,0.0351923076923077,0.041892307692316,,0.038276923076924,0.03733846153846,0.0399076923077,
2700,,0.0421037037037,0.0377777777778,0.0352136752136731,0.04235555555556,,0.038148148148144,0.037629629629628,0.040192592592592,
2800,,0.042414285714292,0.0375,0.0350274725274692,0.042514285714284,,0.038157142857136,0.037542857142852,0.040428571428564,
2900,,0.042551724137936,0.0368965517241,0.03510610079575,0.042496551724148,,0.038344827586204,0.037903448275868,0.040524137931032,
3000,,0.042706666666668,0.0366666666667,0.0350384615384654,0.042626666666652,,0.03828,0.037959999999988,0.040693333333328,
3100,,0.042941935483872,0.0358064516129,0.0348138957816423,0.042541935483876,,0.038064516129028,0.03805161290322,0.040851612903224,
3200,,0.04305,0.035,0.0348798076923077,0.0426875,,0.03795,0.0381,0.0409125,
3300,,0.043260606060596,0.0357575757576,0.0348484848484961,0.042824242424236,,0.037939393939388,0.03798787878788,0.040848484848472,
3400,,0.043435294117648,0.0376470588235,0.0348190045248846,0.042882352941176,,0.037870588235296,0.03834117647058,0.04082352941176,
3500,,0.043702857142864,0.0374285714286,0.0346483516483462,0.042948571428576,,0.03757714285714,0.038217142857132,0.040948571428576,
3600,,0.043422222222228,0.0369444444444,0.0346794871794846,0.043077777777788,,0.037866666666664,0.038200000000004,0.041411111111104,
3700,,0.0437945945946,0.037027027027,0.0345114345114423,0.043016216216224,,0.037697297297296,0.038129729729724,0.0415027027027,
3800,,0.043852631578944,0.0368421052632,0.0347975708502,0.042842105263152,,0.037452631578948,0.0380947368421,0.04171578947368,
3900,,0.04388717948718,0.0374358974359,0.0349211045365,0.04278974358974,,0.037384615384608,0.038256410256408,0.04175384615384,
4000,,0.04392,0.038,0.0348557692307692,0.04279,,0.03761,0.0386,0.0418,
4100,,0.044009756097556,0.0382926829268,0.0349155722326423,0.0428,,0.037892682926816,0.038829268292684,0.041804878048784,
4200,,0.04409523809524,0.0380952380952,0.0349358974359,0.042819047619048,,0.037933333333328,0.0388380952381,0.04186666666666,
4300,,0.044548837209308,0.0372093023256,0.0349642218246808,0.043032558139528,,0.038009302325576,0.038762790697668,0.042167441860464,
4400,,0.044609090909088,0.0368181818182,0.0350349650349615,0.04306363636364,,0.03802727272728,0.038800000000008,0.042390909090908,
4500,,0.044693333333332,0.0368888888889,0.0350683760683769,0.043084444444452,,0.03809777777778,0.03888,0.042488888888888,
4600,,0.044669565217384,0.0365217391304,0.0350668896321154,0.042930434782616,,0.038052173913044,0.038843478260876,0.042434782608708,
4700,,0.044357446808508,0.0365957446809,0.0349672667757808,0.042919148936168,,0.038042553191484,0.038817021276596,0.04247659574468,
4800,,0.044233333333332,0.0360416666667,0.0348237179487154,0.042758333333336,,0.038049999999996,0.038825000000004,0.042466666666668,
4900,,0.044269387755112,0.0359183673469,0.0348273155416,0.042726530612244,,0.03796734693878,0.038897959183664,0.04243265306122,
5000,,0.044288,0.0364,0.0347153846153846,0.042808,,0.037976,0.038888,0.0424,
5100,,0.044243137254904,0.0366666666667,0.03468325791855,0.042760784313732,,0.037772549019612,0.038815686274508,0.042352941176476,
5200,,0.04432307692308,0.0363461538462,0.0347337278106462,0.042692307692304,,0.037638461538456,0.03893076923076,0.04235384615386,
5300,,0.044332075471704,0.0360377358491,0.0347460087082692,0.042769811320764,,0.037660377358484,0.03895849056604,0.042422641509432,
5400,,0.044348148148148,0.0357407407407,0.0347079772079731,0.042940740740732,,0.037644444444448,0.038837037037048,0.04247407407408,
5500,,0.044385454545456,0.0367272727273,0.0347342657342692,0.04298181818182,,0.037687272727276,0.038981818181812,0.042356363636364,
5600,,0.044464285714288,0.0369642857143,0.0347802197802115,0.043028571428572,,0.037521428571436,0.039021428571432,0.042428571428572,
5700,,0.044631578947372,0.0368421052632,0.0346356275303615,0.043178947368424,,0.037536842105268,0.038898245614032,0.042428070175444,
5800,,0.044634482758628,0.0370689655172,0.034675066313,0.043351724137936,,0.037413793103452,0.038917241379316,0.042703448275864,
5900,,0.044657627118652,0.0369491525424,0.0347848761408038,0.043518644067804,,0.037437288135592,0.038854237288124,0.042772881355932,
6000,,0.044806666666672,0.037,0.0347884615384615,0.04343333333334,,0.037426666666664,0.039073333333336,0.042820000000004,
6100,,0.04487213114754,0.0375409836066,0.03478562421185,0.04341639344262,,0.037363934426236,0.039160655737708,0.04293770491804,
6200,,0.044858064516136,0.038064516129,0.0347704714640269,0.043477419354844,,0.037451612903224,0.039180645161284,0.043135483870964,
6300,,0.044857142857148,0.0380952380952,0.0346764346764346,0.04353015873016,,0.037415873015888,0.039180952380952,0.043142857142856,
6400,,0.04480625,0.03828125,0.0346514423076923,0.04350625,,0.037375,0.03913125,0.043175,
6500,,0.044886153846148,0.0387692307692,0.0347100591715962,0.04350153846154,,0.037427692307688,0.039046153846156,0.043120000000004,
6600,,0.044842424242424,0.0381818181818,0.0345862470862462,0.043569696969704,,0.037387878787868,0.039012121212136,0.04326666666668,
6700,,0.044883582089568,0.0377611940299,0.0346039035591154,0.04362985074626,,0.037462686567176,0.039038805970148,0.043307462686568,
6800,,0.044911764705868,0.0379411764706,0.0345871040724,0.043658823529412,,0.037529411764704,0.038994117647056,0.043400000000008,
6900,,0.044962318840576,0.0378260869565,0.0345652173913039,0.0436463768116,,0.037420289855072,0.038991304347824,0.04344347826088,
7000,,0.045148571428568,0.0375714285714,0.0344670329670346,0.043760000000008,,0.037440000000004,0.03888571428572,0.04350285714286,
7100,,0.045216901408452,0.0371830985915,0.0345720476706385,0.0438309859155,,0.037340845070428,0.0388676056338,0.043718309859148,
7200,,0.045355555555556,0.0375,0.0347275641025731,0.043872222222224,,0.037372222222212,0.038961111111108,0.043761111111124,
7300,,0.045375342465756,0.0372602739726,0.0347734457323539,0.04386849315068,,0.037353424657536,0.039106849315068,0.043967123287668,
7400,,0.04537297297298,0.037027027027,0.0348284823284808,0.043881081081084,,0.037367567567556,0.039167567567572,0.044005405405408,
7500,,0.045370666666664,0.0366666666667,0.0348512820512885,0.043829333333332,,0.037312,0.039114666666656,0.044005333333336,
7600,,0.045436842105264,0.0368421052632,0.0347823886639692,0.043794736842108,,0.03727368421052,0.039052631578952,0.043926315789472,
7700,,0.045506493506496,0.0367532467532,0.0347052947053,0.043823376623376,,0.037303896103892,0.038929870129876,0.044051948051936,
7800,,0.04557435897436,0.0371794871795,0.0346696252465385,0.043969230769228,,0.0371846153846,0.038799999999996,0.044276923076928,
7900,,0.045706329113924,0.036835443038,0.0345959104186923,0.044045569620248,,0.037088607594932,0.038663291139232,0.04432405063292,
8000,,0.045715,0.03675,0.0345192307692308,0.044055,,0.036915,0.038655,0.044435,
8100,,0.045743209876544,0.0364197530864,0.0344776828110192,0.044049382716044,,0.036967901234564,0.038582716049384,0.044498765432096,
8200,,0.045746341463408,0.0364634146341,0.0344090056285115,0.044058536585364,,0.036965853658528,0.03857073170732,0.044492682926828,
8300,,0.045754216867472,0.0363855421687,0.0343605189990769,0.04404337349398,,0.03689156626506,0.038496385542168,0.044583132530124,
8400,,0.046,0.0365476190476,0.0343635531135538,0.044180952380948,,0.03681428571428,0.038495238095236,0.044490476190468,
8500,,0.046150588235296,0.0365882352941,0.0344434389140231,0.044310588235296,,0.036847058823528,0.038550588235296,0.044663529411764,
8600,,0.046334883720936,0.0366279069767,0.0344454382826423,0.044404651162792,,0.036827906976736,0.03856744186046,0.044762790697672,
8700,,0.0464643678161,0.0367816091954,0.0344429708222885,0.044570114942532,,0.036818390804596,0.038708045977016,0.044928735632184,
8800,,0.046540909090912,0.0367045454545,0.0345104895104923,0.044613636363632,,0.036840909090916,0.03877727272728,0.045036363636364,
8900,,0.046683146067412,0.0367415730337,0.0344684528954231,0.044678651685404,,0.036813483146064,0.038813483146068,0.04511011235956,
9000,,0.046804444444452,0.0364444444444,0.0345042735042846,0.044808888888888,,0.036799999999992,0.038848888888888,0.045288888888896,
9100,,0.04683516483516,0.0363736263736,0.0344928148774385,0.044914285714288,,0.036804395604396,0.038901098901096,0.045459340659332,
9200,,0.046995652173916,0.0361956521739,0.0345526755852846,0.044947826086956,,0.036895652173928,0.038991304347824,0.045578260869556,
9300,,0.047212903225812,0.0361290322581,0.0345037220843692,0.045053763440852,,0.036950537634408,0.03904086021506,0.045591397849472,
9400,,0.047361702127664,0.036170212766,0.0345990180032654,0.04522978723404,,0.037017021276596,0.03908510638298,0.045753191489376,
9500,,0.047465263157888,0.0361052631579,0.0347246963562692,0.04536,,0.037107368421068,0.039242105263164,0.045928421052632,
9600,,0.047458333333328,0.0360416666667,0.0347676282051269,0.0454125,,0.03718333333334,0.039287499999996,0.046074999999996,
9700,,0.04749278350516,0.0360824742268,0.0347541633624077,0.045476288659792,,0.03727010309278,0.039319587628872,0.046123711340216,
9800,,0.047624489795928,0.0358163265306,0.0347095761381346,0.045481632653072,,0.037277551020404,0.039330612244904,0.046146938775508,
9900,,0.047793939393928,0.0357575757576,0.0346697746697808,0.045571717171716,,0.037256565656568,0.039313131313128,0.046278787878784,
10000,,0.047936,0.0358,0.0346461538461538,0.045716,,0.03728,0.039368,0.046488,
10100,,0.047996039603956,0.0358415841584,0.0346153846153885,0.045845544554456,,0.037291089108916,0.039465346534644,0.046578217821788,
10200,,0.048133333333332,0.0356862745098,0.0346380090497731,0.04592549019608,,0.037364705882344,0.039513725490204,0.046729411764708,
10300,,0.048287378640764,0.0355339805825,0.0345631067961154,0.046034951456312,,0.03738252427184,0.03958058252428,0.046912621359224,
10400,,0.048353846153844,0.0354807692308,0.0345377218934885,0.046153846153848,,0.037365384615372,0.039665384615392,0.047065384615384,
10500,,0.04844571428572,0.0353333333333,0.0346043956043923,0.046339047619056,,0.037443809523804,0.039710476190472,0.04716571428572,
10600,,0.048403773584908,0.0350943396226,0.0345718432510731,0.046411320754728,,0.037573584905664,0.039769811320752,0.047335849056604,
10700,,0.0484261682243,0.0351401869159,0.0345650611071115,0.046422429906536,,0.037667289719632,0.039820560747652,0.0473046728972,
10800,,0.048325925925924,0.0351851851852,0.03454415954415,0.046377777777784,,0.03768148148148,0.03985185185186,0.047351851851844,
10900,,0.048220183486228,0.0353211009174,0.0345165843331,0.04629724770642,,0.037666055045876,0.039845871559624,0.047284403669724,
11000,,0.048189090909092,0.0351818181818,0.0345384615384615,0.04622181818182,,0.037690909090916,0.039887272727268,0.047247272727268,
11100,,0.04817297297298,0.0354954954955,0.0345495495495538,0.046151351351332,,0.037690090090088,0.039899099099104,0.047135135135136,
11200,,0.048171428571432,0.035625,0.0345501373626269,0.046153571428576,,0.037742857142856,0.039910714285712,0.047135714285716,
11300,,0.048180530973452,0.0355752212389,0.0345881552076269,0.04609557522124,,0.037684955752216,0.039897345132744,0.047150442477864,
11400,,0.048136842105264,0.0357894736842,0.0346255060728808,0.046091228070176,,0.037712280701756,0.039877192982464,0.047080701754392,
11500,,0.04810782608696,0.0357391304348,0.0346354515050154,0.04607304347826,,0.037718260869568,0.039846956521736,0.047102608695648,
11600,,0.04806896551724,0.035775862069,0.0346187002652538,0.046096551724132,,0.037741379310344,0.039848275862068,0.047096551724128,
11700,,0.048006837606836,0.035811965812,0.03457264957265,0.046095726495728,,0.037750427350432,0.0397811965812,0.047090598290596,
11800,,0.048027118644064,0.0358474576271,0.0345664928292077,0.046125423728816,,0.037728813559324,0.039766101694912,0.047088135593228,
11900,,0.04803697478992,0.0358823529412,0.0345765998707231,0.04610420168068,,0.0377512605042,0.039838655462192,0.047072268907572,
12000,,0.048043333333328,0.036,0.0346025641025577,0.046123333333328,,0.03781,0.039819999999992,0.047106666666668,
12100,,0.04800330578512,0.0363636363636,0.0346344564526538,0.046099173553716,,0.037847933884296,0.039847933884296,0.047097520661152,
12200,,0.04791147540984,0.0362295081967,0.0346563682219308,0.046059016393436,,0.03784262295082,0.039806557377048,0.047003278688528,
12300,,0.047817886178868,0.0360975609756,0.0346122576610423,0.045970731707324,,0.037869918699188,0.039853658536588,0.046949593495936,
12400,,0.047825806451604,0.0360483870968,0.0346153846153885,0.045948387096768,,0.03786129032258,0.039858064516128,0.046880645161292,
12500,,0.0477632,0.03592,0.0345476923076923,0.0458912,,0.0379168,0.039824,0.046816,
12600,,0.04773968253968,0.0360317460317,0.0345573870573808,0.045942857142868,,0.037939682539684,0.03984761904762,0.046876190476192,
12700,,0.047688188976384,0.0359842519685,0.0345215021199346,0.045870866141732,,0.03787086614172,0.03987716535432,0.046837795275584,
12800,,0.047625,0.036015625,0.0345012019230769,0.045875,,0.0378875,0.039875,0.046825,
12900,,0.047519379844968,0.0361240310078,0.0345289206917192,0.045804651162788,,0.037894573643424,0.039937984496128,0.046768992248056,
13000,,0.047461538461532,0.036,0.0345207100591769,0.04583692307692,,0.03789846153846,0.039959999999996,0.046766153846156,
13100,,0.047407633587784,0.0359541984733,0.0345184967704038,0.045880916030532,,0.03788702290076,0.040009160305344,0.046754198473276,
13200,,0.047366666666664,0.0358333333333,0.0344784382284423,0.045915151515148,,0.037924242424236,0.040024242424244,0.046760606060608,
13300,,0.047353383458656,0.0359398496241,0.0344765760555192,0.045927819548872,,0.037840601503768,0.040006015037592,0.04678796992482,
13400,,0.047394029850748,0.0361194029851,0.0344202066590192,0.04598208955224,,0.037823880597016,0.0400328358209,0.04687164179104,
13500,,0.047478518518524,0.0359259259259,0.03442165242165,0.046002962962964,,0.037828148148148,0.040011851851856,0.046927407407412,
13600,,0.047617647058828,0.0358088235294,0.0344230769230885,0.04605,,0.037879411764712,0.040023529411772,0.047026470588236,
13700,,0.04766131386862,0.0356934306569,0.0344441325098231,0.04608759124088,,0.03791824817518,0.04000875912408,0.047170802919708,
13800,,0.047698550724628,0.0357971014493,0.0344509476031154,0.04613913043478,,0.03788695652174,0.040020289855084,0.047136231884052,
13900,,0.047729496402876,0.0356834532374,0.0344327614831192,0.046123741007192,,0.037922302158264,0.0400690647482,0.047133812949636,
14000,,0.04779142857142,0.0355714285714,0.0344450549450539,0.046094285714276,,0.037882857142844,0.040077142857144,0.047125714285712,
14100,,0.047821276595756,0.035390070922,0.0344162575013692,0.046150354609936,,0.037917730496452,0.04006241134752,0.047151773049648,
14200,,0.047808450704228,0.0352816901408,0.0343716143012077,0.046183098591556,,0.037839436619712,0.04002253521126,0.047183098591548,
14300,,0.047745454545448,0.0353146853147,0.0343302850995154,0.046184615384612,,0.037795804195808,0.039994405594404,0.047172027972024,
14400,,0.047708333333344,0.0353472222222,0.0342975427350423,0.046111111111112,,0.03777222222222,0.039966666666656,0.04716666666666,
14500,,0.047743448275844,0.0351724137931,0.0342652519893885,0.046077241379308,,0.03774896551724,0.039939310344832,0.047164137931028,
14600,,0.047695890410964,0.035,0.0342544783983154,0.0460794520548,,0.03776438356164,0.039939726027404,0.047158904109592,
14700,,0.047659863945576,0.0349659863946,0.0342543171114539,0.046054421768704,,0.037670748299324,0.03995918367346,0.047115646258504,
14800,,0.047670270270264,0.0348648648649,0.0342619542619538,0.046086486486488,,0.03765945945946,0.03994324324324,0.047110810810808,
14900,,0.047651006711404,0.035033557047,0.0342772328342731,0.046021476510068,,0.03760805369128,0.03995436241612,0.047119463087244,
15000,,0.047570666666668,0.035,0.0342435897435885,0.045973333333344,,0.03764533333334,0.039975999999996,0.047114666666672,
15100,,0.047517880794704,0.0349006622517,0.0342511462047961,0.045952317880788,,0.037626490066224,0.039994701986756,0.04712052980132,
15200,,0.047476315789472,0.0349342105263,0.0342307692307654,0.045968421052632,,0.037621052631576,0.039973684210528,0.047063157894732,
15300,,0.047448366013072,0.0347712418301,0.0342031171442846,0.046005228758176,,0.03764183006536,0.039992156862748,0.047087581699344,
15400,,0.047467532467536,0.0347402597403,0.0341658341658269,0.045950649350648,,0.037646753246756,0.040018181818188,0.047080519480516,
15500,,0.047481290322568,0.0347741935484,0.0341488833746885,0.045984516129032,,0.037597419354836,0.04,0.047117419354848,
15600,,0.047458974358964,0.0347435897436,0.0341099605522692,0.045951282051288,,0.037594871794868,0.040017948717952,0.047164102564104,
15700,,0.047421656050952,0.0345222929936,0.0340886820186154,0.045987261146492,,0.037546496815284,0.040043312101908,0.047131210191072,
15800,,0.047394936708864,0.0344303797468,0.03405793573515,0.045984810126588,,0.037536708860756,0.040055696202532,0.047118987341776,
15900,,0.047381132075472,0.0345283018868,0.0340469279148577,0.046020125786164,,0.037519496855344,0.040055345911952,0.047111949685532,
16000,,0.0473525,0.0345625,0.0340480769230769,0.04593,,0.037495,0.0400075,0.04715,
16100,,0.047341614906832,0.0344099378882,0.0340731008122269,0.045890683229808,,0.037463354037272,0.039955279503104,0.047118012422352,
16200,,0.047308641975312,0.0344444444444,0.0340194681861346,0.045886419753088,,0.0374074074074,0.039987654320988,0.047123456790132,
16300,,0.047295705521468,0.0344785276074,0.0339995280792885,0.045882208588968,,0.037438036809812,0.039982822085884,0.047082208588956,
16400,,0.04722926829268,0.0343902439024,0.0339423076923077,0.04583170731708,,0.037429268292692,0.039919512195116,0.047121951219512,
16500,,0.047190303030296,0.0342424242424,0.0338717948717962,0.045820606060596,,0.037362424242428,0.03987393939394,0.047081212121224,
16600,,0.047127710843368,0.034156626506,0.0338438368860077,0.045763855421696,,0.037274698795188,0.039862650602416,0.04701445783132,
16700,,0.047116167664668,0.0341916167665,0.0338046982957192,0.045777245508984,,0.037226347305392,0.039829940119772,0.04702994011976,
16800,,0.04710476190476,0.0341071428571,0.0337431318681269,0.045819047619052,,0.03725714285714,0.03980952380952,0.04710714285714,
16900,,0.04708165680474,0.0339053254438,0.0337141556668269,0.045846153846136,,0.037218934911236,0.039751479289948,0.047110059171592,
17000,,0.047028235294128,0.0338823529412,0.0336809954751154,0.04582352941176,,0.037200000000008,0.039748235294112,0.047075294117648,
17100,,0.046926315789476,0.0339766081871,0.0336639676113346,0.045770760233928,,0.037192982456136,0.039791812865504,0.047052631578956,
17200,,0.046876744186048,0.0338372093023,0.0336784436493692,0.045718604651172,,0.037223255813968,0.039848837209308,0.0469488372093,
17300,,0.046788439306368,0.0337572254335,0.0336749666518462,0.04563468208092,,0.03722080924856,0.039854335260124,0.046818497109828,
17400,,0.0467448275862,0.0337931034483,0.0336648983200769,0.045600000000004,,0.037222988505756,0.039841379310336,0.046726436781608,
17500,,0.046736,0.0338285714286,0.0335956043956077,0.045602285714292,,0.037172571428572,0.039766857142856,0.04674285714286,
17600,,0.04672954545454,0.03375,0.0335555069930077,0.04561363636364,,0.03712272727272,0.039727272727268,0.046725000000004,
17700,,0.046752542372876,0.0337853107345,0.0335136897001385,0.045597740112992,,0.037077966101692,0.039699435028248,0.04673446327684,
17800,,0.046779775280904,0.0337078651685,0.0335025929127077,0.045606741573036,,0.037015730337084,0.039680898876392,0.046743820224724,
17900,,0.046797765363124,0.033687150838,0.0334765792866308,0.045617877094964,,0.03694748603352,0.03966927374302,0.046739664804468,
18000,,0.046802222222224,0.0336666666667,0.0334487179487192,0.045575555555564,,0.036926666666664,0.03968444444444,0.046724444444448,
18100,,0.046811049723764,0.0336464088398,0.0334339141521462,0.045551381215472,,0.036875138121556,0.039699447513824,0.04666740331492,
18200,,0.046791208791208,0.0335164835165,0.0334234995773462,0.045512087912076,,0.036861538461536,0.039707692307692,0.046650549450548,
18300,,0.046782513661204,0.0333879781421,0.0333732660781769,0.045514754098364,,0.036815300546444,0.039674316939892,0.046555191256832,
18400,,0.046726086956512,0.0332608695652,0.0333570234113692,0.045449999999992,,0.036786956521736,0.03962826086956,0.046495652173912,
18500,,0.046745945945944,0.0331351351351,0.0333721413721423,0.045461621621616,,0.036765405405412,0.039619459459452,0.046484324324332,
18600,,0.046767741935484,0.033064516129,0.0333705541770077,0.045425806451612,,0.036756989247316,0.039597849462368,0.046468817204304,
18700,,0.046757219251332,0.0329946524064,0.0333463595228231,0.045443850267384,,0.036755080213892,0.039578609625656,0.046500534759352,
18800,,0.046759574468076,0.0328723404255,0.0334042553191461,0.045395744680848,,0.036727659574468,0.039604255319144,0.046491489361708,
18900,,0.046730158730164,0.0327513227513,0.0333760683760731,0.045341798941788,,0.03669417989418,0.039602116402112,0.046450793650792,
19000,,0.046705263157892,0.0325789473684,0.0333765182186308,0.045313684210516,,0.0366694736842,0.039610526315776,0.04638947368422,
19100,,0.046638743455492,0.0325654450262,0.0333286347160654,0.045271204188484,,0.036647120418852,0.039618848167548,0.046376963350784,
19200,,0.046641666666672,0.0325520833333,0.0332932692307692,0.045262499999996,,0.03663333333334,0.039599999999992,0.046322916666668,
19300,,0.046607253886012,0.0325388601036,0.0332542845755269,0.045222797927472,,0.036576165803096,0.039554404145072,0.046211398963736,
19400,,0.046569072164948,0.0324742268041,0.0332097541633654,0.045140206185568,,0.036525773195872,0.0395381443299,0.046144329896912,
19500,,0.046514871794864,0.0324615384615,0.0331617357001885,0.04512,,0.036488205128204,0.039513846153844,0.046106666666668,
19600,,0.046434693877552,0.0324489795918,0.0331299058084769,0.045053061224476,,0.036438775510204,0.039487755102052,0.04599183673468,
19700,,0.046347208121832,0.0323350253807,0.0330866848887154,0.04500913705584,,0.03638781725888,0.039423350253804,0.04589441624366,
19800,,0.046303030303032,0.0325252525253,0.0330419580419615,0.044969696969696,,0.036345454545464,0.039357575757572,0.045834343434344,
19900,,0.046223115577884,0.0325125628141,0.0330034789331269,0.044914572864328,,0.036273366834176,0.039312562814068,0.04577487437186,
20000,,0.046122,0.03245,0.0329557692307692,0.04484,,0.036192,0.039246,0.045702,
20100,,0.046025870646756,0.0324378109453,0.0328932261768115,0.044772139303468,,0.036099502487556,0.039188059701492,0.045605970149248,
20200,,0.04595643564356,0.0324752475248,0.0328579588728038,0.044683168316828,,0.036041584158416,0.039140594059404,0.045514851485144,
20300,,0.045903448275852,0.0324137931034,0.0328363016294,0.04461477832512,,0.035996059113288,0.039127093596064,0.045452216748772,
20400,,0.0458294117647,0.0323529411765,0.0327809200603385,0.04456470588236,,0.035958823529404,0.039100000000008,0.045372549019604,
20500,,0.045804878048788,0.0323414634146,0.0327504690431538,0.044517073170724,,0.0358868292683,0.03906731707318,0.045350243902436,
20600,,0.045730097087376,0.0321844660194,0.0327184466019423,0.044473786407776,,0.0359067961165,0.038996116504856,0.045299029126208,
20700,,0.045669565217408,0.0320289855072,0.0326885916016346,0.044442512077292,,0.035847342995172,0.038971980676332,0.045246376811596,
20800,,0.045665384615384,0.0320192307692,0.0326497781065,0.04439615384616,,0.035815384615388,0.038917307692312,0.045232692307692,
20900,,0.045655502392344,0.031961722488,0.0326260581523808,0.044399999999996,,0.035766507177044,0.038888038277504,0.0451885167464,
21000,,0.045636190476188,0.0318095238095,0.0325934065933962,0.044377142857144,,0.035744761904756,0.038838095238084,0.045148571428568,
21100,,0.045581042654028,0.0317535545024,0.0325464819540692,0.044337440758288,,0.035728909952608,0.038809478672992,0.045116587677728,
21200,,0.045539622641516,0.0317452830189,0.0325326560232192,0.04427924528302,,0.035679245283028,0.038775471698104,0.045020754716988,
21300,,0.04544788732394,0.0317370892019,0.0325352112676,0.044223474178404,,0.035660093896708,0.038754929577456,0.044929577464796,
21400,,0.045379439252344,0.0316355140187,0.0324820273184692,0.044145794392528,,0.035613084112148,0.038723364485988,0.044891588785044,
21500,,0.045311627906984,0.0316279069767,0.0324436493738961,0.04408558139534,,0.035533023255824,0.0386511627907,0.04480372093022,
21600,,0.045233333333332,0.0315740740741,0.0324074074074192,0.043990740740744,,0.035462962962972,0.03860555555556,0.044733333333328,
21700,,0.045194470046072,0.0315668202765,0.0323785891527769,0.04394101382488,,0.035399078341024,0.038534562211988,0.044676497695852,
21800,,0.045166972477068,0.0314678899083,0.0323465067043077,0.043878899082572,,0.035361467889908,0.038464220183484,0.044651376146776,
21900,,0.045156164383564,0.0314155251142,0.0323182297154923,0.0438502283105,,0.035331506849312,0.038405479452052,0.044639269406384,
22000,,0.04513454545454,0.0313181818182,0.0322797202797231,0.043830909090912,,0.035294545454544,0.038356363636372,0.04459636363636,
22100,,0.045105882352932,0.0314027149321,0.0322363383223192,0.043786425339368,,0.035247058823524,0.0383294117647,0.044519457013584,
22200,,0.04503783783784,0.0313513513514,0.0322020097020077,0.04372612612612,,0.035181981981984,0.03831351351352,0.044470270270272,
22300,,0.044990134529144,0.0314798206278,0.0321679889617077,0.04366995515694,,0.035156950672636,0.038272645739916,0.044426905829596,
22400,,0.044933928571436,0.0313839285714,0.0321445741758269,0.043605357142852,,0.035107142857156,0.038241071428572,0.04435357142858,
22500,,0.044869333333336,0.0314222222222,0.0320905982906,0.043571555555556,,0.035064888888884,0.038199111111112,0.044312888888884,
22600,,0.044826548672564,0.0315486725664,0.0320660313138154,0.043536283185848,,0.035044247787608,0.038134513274336,0.044274336283184,
22700,,0.04478237885462,0.0314977973568,0.0320230430362615,0.043492511013212,,0.0349832599119,0.03807929515418,0.044237885462552,
22800,,0.044738596491232,0.0313596491228,0.0319973009446769,0.043452631578936,,0.03495087719298,0.038056140350888,0.044196491228064,
